Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
AR-28B,11,PMUO,39 56.44 N,070 46.47 W,2018-04-10T00:03:18Z,11,0000000000000100,449,D:\Data\ar28b011.hex,0000000000000100,10,0000000000000100,Apr 10 2018 00:29:07,5.606,0000000000000100,5.563,39.9406,-70.77454,11.7715,0000000000000100,11.7719,0000000000000100,3.993248,0000000000000100,3.99319,0000000000000100,35.1482,35.1472,5.9203,0000000000000100,6.07485,-9999999,-9999999,12.24,4.6888,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,1,0000000000000100,Apr 10 2018 02:12:02,502.948,0000000000000100,498.499,39.77346,-70.88396,6.5143,0000000000000100,6.5162,0000000000000100,3.51324,0000000000000100,3.514449,0000000000000100,35.0752,35.0868,4.1528,0000000000000100,6.82345,-9999999,-9999999,12.2055,4.7313,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,2,0000000000000100,Apr 10 2018 02:12:12,503.132,0000000000000100,498.681,39.77346,-70.88396,6.5158,0000000000000100,6.5159,0000000000000100,3.513394,0000000000000100,3.514494,0000000000000100,35.0753,35.0875,4.1563,0000000000000100,6.82321,-9999999,-9999999,12.1875,4.7528,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,3,0000000000000100,Apr 10 2018 02:15:50,402.886,0000000000000100,399.418,39.77346,-70.88396,8.4339,0000000000000100,8.315,0000000000000100,3.693786,0000000000000100,3.621437,0000000000000100,35.1482,34.498,3.1667,0000000000000100,6.52964,-9999999,-9999999,12.9478,3.9297,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,4,0000000000000100,Apr 10 2018 02:19:07,312.11,0000000000000100,309.492,39.77346,-70.88396,10.8807,0000000000000100,10.6971,0000000000000100,3.946038,0000000000000100,3.800797,0000000000000100,35.3941,34.1138,2.9483,0000000000000100,6.18077,-9999999,-9999999,12.9645,3.9126,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,5,0000000000000100,Apr 10 2018 02:19:15,312.415,0000000000000100,309.793,39.77346,-70.88396,10.8664,0000000000000100,10.7409,0000000000000100,3.944594,0000000000000100,3.809493,0000000000000100,35.3933,34.1599,2.9536,0000000000000100,6.18269,-9999999,-9999999,12.8712,4.0055,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,6,0000000000000100,Apr 10 2018 02:21:52,273.014,0000000000000100,270.749,39.77346,-70.88396,12.3385,0000000000000100,12.3342,0000000000000100,4.102991,0000000000000100,4.018691,0000000000000100,35.5645,34.7527,3.7905,0000000000000100,5.98762,-9999999,-9999999,13.1091,3.7749,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,7,0000000000000100,Apr 10 2018 02:24:15,242.796,0000000000000100,240.799,39.77346,-70.88396,14.4006,0000000000000100,14.3997,0000000000000100,4.348874,0000000000000100,4.345301,0000000000000100,35.9726,35.9403,4.9766,0000000000000100,5.72648,-9999999,-9999999,13.5987,3.341,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,8,0000000000000100,Apr 10 2018 02:27:22,167.734,0000000000000100,166.385,39.77346,-70.88396,14.017,0000000000000100,13.9924,0000000000000100,4.294563,0000000000000100,4.291532,0000000000000100,35.8555,35.8501,5.1721,0000000000000100,5.77496,-9999999,-9999999,13.188,3.7015,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,9,0000000000000100,Apr 10 2018 02:27:30,167.538,0000000000000100,166.191,39.77346,-70.88396,13.977,0000000000000100,13.9966,0000000000000100,4.289368,0000000000000100,4.291878,0000000000000100,35.8443,35.8495,5.1716,0000000000000100,5.78003,-9999999,-9999999,13.166,3.7211,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,10,0000000000000100,Apr 10 2018 02:30:14,121.702,0000000000000100,120.736,39.77346,-70.88396,13.6889,0000000000000100,13.7161,0000000000000100,4.249257,0000000000000100,4.264656,0000000000000100,35.7561,35.8756,5.2327,0000000000000100,5.81699,-9999999,-9999999,14.7024,2.5347,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,11,0000000000000100,Apr 10 2018 02:33:31,71.542,0000000000000100,70.983,39.77346,-70.88396,13.3212,0000000000000100,13.3147,0000000000000100,4.19836,0000000000000100,4.197499,0000000000000100,35.6404,35.6383,5.1725,0000000000000100,5.8649,-9999999,-9999999,13.5361,3.3942,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,12,0000000000000100,Apr 10 2018 02:33:41,71.852,0000000000000100,71.29,39.77346,-70.88396,13.4353,0000000000000100,13.3827,0000000000000100,4.213095,0000000000000100,4.199265,0000000000000100,35.6731,35.5913,5.1619,0000000000000100,5.85007,-9999999,-9999999,13.4895,3.4318,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,13,0000000000000100,Apr 10 2018 02:36:31,38.715,0000000000000100,38.416,39.77346,-70.88396,12.2383,0000000000000100,12.2815,0000000000000100,4.056937,0000000000000100,4.068199,0000000000000100,35.3145,35.3832,5.4694,0000000000000100,6.00954,-9999999,-9999999,13.8108,3.1689,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,14,0000000000000100,Apr 10 2018 02:36:39,38.759,0000000000000100,38.459,39.77346,-70.88396,12.3425,0000000000000100,12.298,0000000000000100,4.070024,0000000000000100,4.067398,0000000000000100,35.3433,35.3598,5.455,0000000000000100,5.99545,-9999999,-9999999,13.9578,3.0613,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,15,0000000000000100,Apr 10 2018 02:38:50,23.413,0000000000000100,23.233,39.77346,-70.88396,11.8504,0000000000000100,11.8487,0000000000000100,4.007269,0000000000000100,4.030315,0000000000000100,35.2031,35.431,5.6577,0000000000000100,6.06269,-9999999,-9999999,14.8893,2.4266,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,16,0000000000000100,Apr 10 2018 02:38:58,23.508,0000000000000100,23.327,39.77346,-70.88396,11.8513,0000000000000100,11.8604,0000000000000100,4.007432,0000000000000100,4.027299,0000000000000100,35.2039,35.3902,5.6554,0000000000000100,6.06255,-9999999,-9999999,14.9351,2.3913,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,17,0000000000000100,Apr 10 2018 02:41:23,2.584,0000000000000100,2.564,39.77346,-70.88396,11.7208,0000000000000100,11.7206,0000000000000100,3.990817,0000000000000100,3.991326,0000000000000100,35.1737,35.1789,5.702,0000000000000100,6.08035,-9999999,-9999999,14.0797,2.9628,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,18,0000000000000100,Apr 10 2018 02:41:30,2.641,0000000000000100,2.621,39.77346,-70.88396,11.7388,0000000000000100,11.7337,0000000000000100,3.99295,0000000000000100,3.991223,0000000000000100,35.1775,35.1654,5.6965,0000000000000100,6.07789,-9999999,-9999999,14.005,3.0183,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,12,-9999999,39 46.41 N,070 53.04 W,2018-04-10T01:53:32Z,12,0000000000000100,-9999999,D:\Data\ar28b012.hex,0000000000000100,19,0000000000000100,Apr 10 2018 02:41:38,2.652,0000000000000100,2.632,39.77346,-70.88396,11.7525,0000000000000100,11.7436,0000000000000100,3.994631,0000000000000100,3.991382,0000000000000100,35.1811,35.1576,5.6982,0000000000000100,6.07601,-9999999,-9999999,13.9113,3.0914,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,1,0000000000000100,Apr 10 2018 18:27:42,144.972,0000000000000100,143.81,40.09602,-70.88524,13.0512,0000000000000100,13.051,0000000000000100,4.172405,0000000000000100,4.171928,0000000000000100,35.615,35.6106,4.6577,0000000000000100,5.89831,-9999999,-9999999,34.626,0.0957,0000000000000100,-9999999,-9999999,4.985,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.439084566596195,3.24633762384622,6.68913792313868,0.052035109529437,0.618260426358157,0000000000000100,0000000000000100,35.6167,0000000000000100,0000000000000100,1210,0000000000000010,1210,0000000000000010,-9999999,-9999999,-9999999,1209,1209,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,2,0000000000000100,Apr 10 2018 18:27:50,144.997,0000000000000100,143.834,40.09602,-70.88524,13.0508,0000000000000100,13.0513,0000000000000100,4.172371,0000000000000100,4.171966,0000000000000100,35.6151,35.6108,4.6555,0000000000000100,5.89837,-9999999,-9999999,26.0726,0.1484,0000000000000100,-9999999,-9999999,4.968,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.501664376321353,3.83023313786095,7.82792737590073,0.066127951693659,0.786876906274018,0000000000000100,0000000000000100,35.6135,0000000000000100,0000000000000100,1211,0000000000000010,1211,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,3,0000000000000100,Apr 10 2018 18:27:58,144.942,0000000000000100,143.78,40.09602,-70.88524,13.0506,0000000000000100,13.0515,0000000000000100,4.172337,0000000000000100,4.171995,0000000000000100,35.615,35.6108,4.6526,0000000000000100,5.8984,-9999999,-9999999,27.1097,0.1161,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,4,0000000000000100,Apr 10 2018 18:29:08,126.417,0000000000000100,125.409,40.09602,-70.88525,12.8517,0000000000000100,12.8526,0000000000000100,4.14445,0000000000000100,4.144164,0000000000000100,35.5431,35.5396,4.738,0000000000000100,5.92521,-9999999,-9999999,44.1773,-0.08,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,5,0000000000000100,Apr 10 2018 18:30:51,80.03,0000000000000100,79.401,40.09602,-70.88524,12.0907,0000000000000100,12.0904,0000000000000100,4.036779,0000000000000100,4.036398,0000000000000100,35.2394,35.236,5.2762,0000000000000100,6.03091,-9999999,-9999999,45.5081,-0.0042,0000000000000100,-9999999,-9999999,5.599,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.492431289640592,3.31413831611483,8.3151729166969,0.121415255568686,0.451651285488913,0000000000000100,0000000000000100,35.2649,0000000000000100,0000000000000100,1212,0000000000000010,1212,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,6,0000000000000100,Apr 10 2018 18:30:59,80.055,0000000000000100,79.425,40.09603,-70.88524,12.0898,0000000000000100,12.0817,0000000000000100,4.036502,0000000000000100,4.035343,0000000000000100,35.2376,35.234,5.2729,0000000000000100,6.0311,-9999999,-9999999,45.094,0.0074,0000000000000100,-9999999,-9999999,5.585,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,35.2641,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,17,PMCO,40 05.76 N,070 53.12 W,2018-04-10T18:21:12Z,17,0000000000000100,149,D:\Data\ar28b017.hex,0000000000000100,7,0000000000000100,Apr 10 2018 18:31:07,80.077,0000000000000100,79.447,40.09603,-70.88524,12.0751,0000000000000100,12.0773,0000000000000100,4.03464,0000000000000100,4.034635,0000000000000100,35.2334,35.2312,5.2847,0000000000000100,6.03311,-9999999,-9999999,53.459,-0.0257,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
