,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
173,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,6,0000000000000100,Oct 21 2018 10:14:29,56.943,0000000000000100,56.496,40.51598,-70.87985,15.0621,0000000000000100,15.0542,0000000000000100,4.098771,0000000000000100,4.097795,0000000000000100,33.1711,33.1689,4.9607,0000000000000100,5.74977,-9999999.0,-9999999.0,0.2411,94.1505,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
174,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,8,0000000000000100,Oct 21 2018 10:14:44,57.291,0000000000000100,56.842,40.51598,-70.87982,15.0205,0000000000000100,15.0168,0000000000000100,4.095009,0000000000000100,4.094486,0000000000000100,33.1722,33.1707,4.9573,0000000000000100,5.75451,-9999999.0,-9999999.0,0.2416,94.138,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
175,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,10,0000000000000100,Oct 21 2018 10:17:12,40.037,0000000000000100,39.725,40.51592,-70.87956,16.5501,0000000000000100,16.5489,0000000000000100,4.237733,0000000000000100,4.237538,0000000000000100,33.1645,33.1637,5.204,0000000000000100,5.584,-9999999.0,-9999999.0,0.2663,93.5601,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
176,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,12,0000000000000100,Oct 21 2018 10:17:22,39.829,0000000000000100,39.518,40.51592,-70.87953,16.5502,0000000000000100,16.5488,0000000000000100,4.237749,0000000000000100,4.237541,0000000000000100,33.1646,33.1639,5.2041,0000000000000100,5.58398,-9999999.0,-9999999.0,0.2597,93.715,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
177,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,14,0000000000000100,Oct 21 2018 10:19:33,25.164,0000000000000100,24.968,40.51594,-70.87924,16.6333,0000000000000100,16.6309,0000000000000100,4.243573,0000000000000100,4.243331,0000000000000100,33.152,33.1519,5.2706,0000000000000100,5.5754,-9999999.0,-9999999.0,0.2755,93.3456,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
178,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,16,0000000000000100,Oct 21 2018 10:19:46,24.954,0000000000000100,24.76,40.51594,-70.87921,16.6218,0000000000000100,16.624,0000000000000100,4.242235,0000000000000100,4.242343,0000000000000100,33.15,33.149,5.2688,0000000000000100,5.57671,-9999999.0,-9999999.0,0.2755,93.3442,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
179,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,18,0000000000000100,Oct 21 2018 10:22:28,3.009,0000000000000100,2.985,40.51592,-70.8788,16.7693,0000000000000100,16.7694,0000000000000100,4.259192,0000000000000100,4.259156,0000000000000100,33.1839,33.1835,5.2657,0000000000000100,5.55964,-9999999.0,-9999999.0,0.2615,93.6712,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
180,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,20,0000000000000100,Oct 21 2018 10:22:38,2.638,0000000000000100,2.617,40.51592,-70.87878,16.7696,0000000000000100,16.7693,0000000000000100,4.259201,0000000000000100,4.259121,0000000000000100,33.1838,33.1834,5.2644,0000000000000100,5.5596,-9999999.0,-9999999.0,0.2628,93.6403,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
181,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,22,0000000000000100,Oct 21 2018 10:22:47,2.837,0000000000000100,2.815,40.51592,-70.87876,16.7689,0000000000000100,16.7686,0000000000000100,4.259153,0000000000000100,4.259078,0000000000000100,33.1839,33.1835,5.2703,0000000000000100,5.55968,-9999999.0,-9999999.0,0.2654,93.5818,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
182,AR-31A,2,-9999999,40 30.92 N,070 52.85 W,2018-10-21T10:07:19Z,2,0000000000000100,-9999999,ar31a002.hex,0000000000000100,24,0000000000000100,Oct 21 2018 10:22:59,3.083,0000000000000100,3.06,40.51592,-70.87875,16.7721,0000000000000100,16.7714,0000000000000100,4.259503,0000000000000100,4.259388,0000000000000100,33.1842,33.1838,5.2672,0000000000000100,5.55932,-9999999.0,-9999999.0,0.2626,93.647,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
183,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,2,0000000000000100,Oct 21 2018 12:09:21,56.928,0000000000000100,56.481,40.69634,-70.88382,13.7868,0000000000000100,13.7932,0000000000000100,3.99896,0000000000000100,4.000174,0000000000000100,33.3514,33.3572,4.234,0000000000000100,5.8929,-9999999.0,-9999999.0,0.6448,85.113,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
184,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,4,0000000000000100,Oct 21 2018 12:09:35,57.69,0000000000000100,57.236,40.69634,-70.88383,13.4299,0000000000000100,13.3955,0000000000000100,3.96566,0000000000000100,3.962815,0000000000000100,33.3514,33.3548,4.2206,0000000000000100,5.93599,-9999999.0,-9999999.0,0.6782,84.4045,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
185,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,6,0000000000000100,Oct 21 2018 12:12:26,35.625,0000000000000100,35.347,40.69634,-70.88392,17.2404,0000000000000100,17.2427,0000000000000100,4.290559,0000000000000100,4.290888,0000000000000100,33.0558,33.0567,5.2669,0000000000000100,5.51358,-9999999.0,-9999999.0,0.2813,93.2108,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
186,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,8,0000000000000100,Oct 21 2018 12:12:36,35.691,0000000000000100,35.412,40.69634,-70.88394,17.2413,0000000000000100,17.2402,0000000000000100,4.290571,0000000000000100,4.290389,0000000000000100,33.0552,33.0545,5.2698,0000000000000100,5.51351,-9999999.0,-9999999.0,0.2922,92.9566,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
187,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,10,0000000000000100,Oct 21 2018 12:15:07,14.27,0000000000000100,14.159,40.69636,-70.88408,16.9815,0000000000000100,16.9812,0000000000000100,4.248027,0000000000000100,4.24794,0000000000000100,32.9083,32.9078,5.41,0000000000000100,5.54612,-9999999.0,-9999999.0,0.2924,92.9524,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
188,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,12,0000000000000100,Oct 21 2018 12:15:27,14.424,0000000000000100,14.312,40.69634,-70.88408,16.9862,0000000000000100,16.9864,0000000000000100,4.248718,0000000000000100,4.248762,0000000000000100,32.9104,32.9105,5.4088,0000000000000100,5.54555,-9999999.0,-9999999.0,0.2919,92.9632,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
189,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,14,0000000000000100,Oct 21 2018 12:17:48,2.66,0000000000000100,2.639,40.69636,-70.88419,16.9693,0000000000000100,16.9686,0000000000000100,4.246137,0000000000000100,4.246001,0000000000000100,32.9062,32.9055,5.4071,0000000000000100,5.5475,-9999999.0,-9999999.0,0.2939,92.9176,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
190,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,16,0000000000000100,Oct 21 2018 12:17:59,2.703,0000000000000100,2.682,40.69636,-70.8842,16.9693,0000000000000100,16.9693,0000000000000100,4.246139,0000000000000100,4.246087,0000000000000100,32.9061,32.9056,5.4101,0000000000000100,5.54749,-9999999.0,-9999999.0,0.2905,92.9961,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
191,AR-31A,3,-9999999,40 41.78 N,070 53.03 W,2018-10-21T12:04:35Z,3,0000000000000100,-9999999,ar31a003.hex,0000000000000100,18,0000000000000100,Oct 21 2018 12:18:26,2.35,0000000000000100,2.332,40.69636,-70.88423,16.9714,0000000000000100,16.9712,0000000000000100,4.246387,0000000000000100,4.246177,0000000000000100,32.9067,32.905,5.4093,0000000000000100,5.54725,-9999999.0,-9999999.0,0.2938,92.9192,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
192,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,2,0000000000000100,Oct 21 2018 14:13:39,46.828,0000000000000100,46.46,40.86326,-70.88306,13.9839,0000000000000100,13.9877,0000000000000100,3.974225,0000000000000100,3.974871,0000000000000100,32.9559,32.9586,3.8026,0000000000000100,5.88371,-9999999.0,-9999999.0,0.764,82.613,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
193,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,4,0000000000000100,Oct 21 2018 14:13:57,47.171,0000000000000100,46.8,40.8633,-70.8831,14.0317,0000000000000100,14.0333,0000000000000100,3.981068,0000000000000100,3.981204,0000000000000100,32.978,32.9779,3.7982,0000000000000100,5.87719,-9999999.0,-9999999.0,0.8185,81.4959,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
194,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,6,0000000000000100,Oct 21 2018 14:15:58,40.139,0000000000000100,39.824,40.86308,-70.88336,14.6532,0000000000000100,14.68,0000000000000100,4.020728,0000000000000100,4.022789,0000000000000100,32.8159,32.812,4.2432,0000000000000100,5.80974,-9999999.0,-9999999.0,0.4552,89.2451,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
195,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,8,0000000000000100,Oct 21 2018 14:16:06,40.133,0000000000000100,39.818,40.86306,-70.8834,14.9729,0000000000000100,14.9802,0000000000000100,4.04756,0000000000000100,4.047458,0000000000000100,32.79,32.783,4.2616,0000000000000100,5.77356,-9999999.0,-9999999.0,0.4364,89.6662,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
196,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,10,0000000000000100,Oct 21 2018 14:19:02,20.303,0000000000000100,20.145,40.8629,-70.884,16.9392,0000000000000100,16.9382,0000000000000100,4.183992,0000000000000100,4.183862,0000000000000100,32.3866,32.3863,5.5021,0000000000000100,5.56822,-9999999.0,-9999999.0,0.3326,92.0232,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
197,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,12,0000000000000100,Oct 21 2018 14:19:13,20.356,0000000000000100,20.197,40.86288,-70.88402,16.9361,0000000000000100,16.9387,0000000000000100,4.183769,0000000000000100,4.183933,0000000000000100,32.3872,32.3865,5.4998,0000000000000100,5.56854,-9999999.0,-9999999.0,0.3415,91.8197,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
198,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,14,0000000000000100,Oct 21 2018 14:21:36,2.979,0000000000000100,2.956,40.86279,-70.88416,16.9425,0000000000000100,16.9419,0000000000000100,4.183161,0000000000000100,4.183045,0000000000000100,32.383,32.3825,5.4938,0000000000000100,5.56798,-9999999.0,-9999999.0,0.3898,90.7153,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
199,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,16,0000000000000100,Oct 21 2018 14:21:49,3.041,0000000000000100,3.018,40.8628,-70.88418,16.9394,0000000000000100,16.9394,0000000000000100,4.182978,0000000000000100,4.182954,0000000000000100,32.384,32.3838,5.4846,0000000000000100,5.56829,-9999999.0,-9999999.0,0.3746,91.0596,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
200,AR-31A,4,-9999999,40 51.79 N,070 53.02 W,2018-10-21T14:10:24Z,4,0000000000000100,-9999999,ar31a004.hex,0000000000000100,18,0000000000000100,Oct 21 2018 14:22:03,3.109,0000000000000100,3.085,40.86281,-70.8842,16.9413,0000000000000100,16.9406,0000000000000100,4.182677,0000000000000100,4.182616,0000000000000100,32.3798,32.3798,5.5009,0000000000000100,5.56822,-9999999.0,-9999999.0,0.6883,84.2078,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
201,AR-31A,5,-9999999,41 01.87 N,070 52.97 W,2018-10-21T16:15:30Z,5,0000000000000100,-9999999,ar31a005.hex,0000000000000100,2,0000000000000100,Oct 21 2018 16:19:26,39.788,0000000000000100,39.476,41.03112,-70.88278,14.6118,0000000000000100,14.6115,0000000000000100,4.043518,0000000000000100,4.043435,0000000000000100,33.0589,33.0583,4.125,0000000000000100,5.80584,-9999999.0,-9999999.0,0.8026,81.821,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
