,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
0,AR18-A,1,-9999999,40 14.96 N,070 45.01 W,2017-05-31T07:56:13Z,1,0000000000000100,-9999999,D:\Data\ar18a001.hex,0000000000000010,1,0000000000000100,May 31 2017 08:04:04,113.551,0000000000000100,112.647,40.24943,-70.7501,11.3413,0000000000000100,11.3183,0000000000000100,3.942544,0000000000000100,3.939505,0000000000000100,35.0074,34.9992,4.0944,0000000000000100,6.13565,-9999999,-9999999,0.3255,92.1848,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
1,AR18-A,2,-9999999,40 21.97 N,070 53.30 W,2017-05-31T09:30:51Z,2,0000000000000100,-9999999,D:\Data\ar18a002.hex,0000000000000010,1,0000000000000100,May 31 2017 09:36:03,87.288,0000000000000100,86.598,40.36644,-70.8883,7.9916,0000000000000100,7.9942,0000000000000100,3.482797,0000000000000100,3.482969,0000000000000100,33.4829,33.4823,4.7652,0000000000000100,6.66661,-9999999,-9999999,0.1695,95.8505,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
2,AR18-A,3,-9999999,40 22.53 N,070 46.01 W,2017-06-01T03:36:26Z,3,0000000000000100,-9999999,D:\Data\ar18a003.hex,0000000000000010,1,0000000000000100,Jun 01 2017 03:42:11,88.0,0000000000000100,87.304,40.37558,-70.76691,7.7145,0000000000000100,7.7228,0000000000000100,3.460149,0000000000000100,3.460939,0000000000000100,33.5056,33.506,4.6761,0000000000000100,6.70751,-9999999,-9999999,0.1732,95.7625,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
3,AR18-A,4,-9999999,40 22.49 N,070 49.99 W,2017-06-01T04:32:39Z,4,0000000000000100,-9999999,D:\Data\ar18a004.hex,0000000000000010,1,0000000000000100,Jun 01 2017 04:37:31,86.69,0000000000000100,86.005,40.37482,-70.8332,8.1993,0000000000000100,8.2078,0000000000000100,3.520541,0000000000000100,3.521091,0000000000000100,33.6865,33.6841,4.5028,0000000000000100,6.62671,-9999999,-9999999,0.2527,93.8799,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
4,AR18-A,5,-9999999,40 17.01 N,070 50.02 W,2017-06-01T05:40:35Z,5,0000000000000100,-9999999,D:\Data\ar18a005.hex,0000000000000010,1,0000000000000100,Jun 01 2017 05:46:35,112.045,0000000000000100,111.153,40.28337,-70.83382,10.8062,0000000000000100,10.8014,0000000000000100,3.87169,0000000000000100,3.870753,0000000000000100,34.81,34.8052,4.0613,0000000000000100,6.21367,-9999999,-9999999,0.4328,89.7438,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
5,AR18-A,6,-9999999,40 12.01 N,070 50.01 W,2017-06-01T06:44:51Z,6,0000000000000100,-9999999,D:\Data\ar18a006.hex,0000000000000010,1,0000000000000100,Jun 01 2017 06:52:00,124.616,0000000000000100,123.622,40.20058,-70.83348,11.7122,0000000000000100,11.711,0000000000000100,3.999756,0000000000000100,3.999446,0000000000000100,35.2155,35.2136,3.8989,0000000000000100,6.07983,-9999999,-9999999,0.2341,94.3157,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
6,AR18-A,7,-9999999,40 06.07 N,070 50.01 W,2017-06-01T08:01:31Z,7,0000000000000100,-9999999,D:\Data\ar18a007.hex,0000000000000010,1,0000000000000100,Jun 01 2017 08:07:05,136.904,0000000000000100,135.809,40.1017,-70.83333,12.2657,0000000000000100,12.2665,0000000000000100,4.07813,0000000000000100,4.077933,0000000000000100,35.4515,35.4489,3.7032,0000000000000100,6.00094,-9999999,-9999999,0.1317,96.7627,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
7,AR18-A,8,-9999999,40 06.27 N,070 53.65 W,2017-06-01T08:53:41Z,8,0000000000000100,-9999999,D:\Data\ar18a008.hex,0000000000000010,1,0000000000000100,Jun 01 2017 08:59:11,141.927,0000000000000100,140.79,40.10528,-70.89402,12.1758,0000000000000100,12.1772,0000000000000100,4.071088,0000000000000100,4.071067,0000000000000100,35.466,35.4646,3.5902,0000000000000100,6.01163,-9999999,-9999999,0.1237,96.9536,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
8,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,1,0000000000000100,Jun 01 2017 20:54:01,465.958,0000000000000100,461.87,39.92994,-70.89002,6.744,0000000000000100,6.7581,0000000000000100,3.532714,0000000000000100,3.533962,0000000000000100,35.0749,35.0743,3.4605,0000000000000100,6.78747,-9999999,-9999999,0.1287,96.8339,0000000000000100,-9999999,-9999999,3.882,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.531279925187032,5.19652736424217,9.64135480642191,<0.04,1.264,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,246,0000000000000100,246,0000000000000010,-9999999,-9999999.0,-9999999.0,245,245,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
9,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,1,0000000000000100,Jun 01 2017 20:54:01,465.958,0000000000000100,461.87,39.92994,-70.89002,6.744,0000000000000100,6.7581,0000000000000100,3.532714,0000000000000100,3.533962,0000000000000100,35.0749,35.0743,3.4605,0000000000000100,6.78747,-9999999,-9999999,0.1287,96.8339,0000000000000100,-9999999,-9999999,3.882,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.918451371571072,8.3520936126471,14.4943720622973,<0.04,1.162,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,246,0000000000000100,246,0000000000000010,-9999999,-9999999.0,-9999999.0,245,245,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
10,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,2,0000000000000100,Jun 01 2017 20:54:36,466.011,0000000000000100,461.923,39.92995,-70.89002,6.7432,0000000000000100,6.7139,0000000000000100,3.533018,0000000000000100,3.529875,0000000000000100,35.0791,35.0742,3.4604,0000000000000100,6.78741,-9999999,-9999999,0.1289,96.8284,0000000000000100,-9999999,-9999999,4.354,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.619666458852868,5.703842868283,10.1971417704288,<0.04,1.02,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,247,0000000000000100,247,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
11,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,2,0000000000000100,Jun 01 2017 20:54:36,466.011,0000000000000100,461.923,39.92995,-70.89002,6.7432,0000000000000100,6.7139,0000000000000100,3.533018,0000000000000100,3.529875,0000000000000100,35.0791,35.0742,3.4604,0000000000000100,6.78741,-9999999,-9999999,0.1289,96.8284,0000000000000100,-9999999,-9999999,4.354,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.95976246882793,10.0601621650362,17.1617546142451,<0.04,1.489,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,247,0000000000000100,247,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
12,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,3,0000000000000100,Jun 01 2017 21:04:51,133.199,0000000000000100,132.137,39.92996,-70.89,12.4248,0000000000000100,12.4232,0000000000000100,4.103608,0000000000000100,4.1032,0000000000000100,35.5496,35.5472,3.3113,0000000000000100,5.97746,-9999999,-9999999,0.0915,97.7384,0000000000000100,-9999999,-9999999,4.31,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.416953865336658,3.46718772153693,5.90089866677343,<0.04,1.576,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,248,0000000000000100,248,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
13,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,3,0000000000000100,Jun 01 2017 21:04:51,133.199,0000000000000100,132.137,39.92996,-70.89,12.4248,0000000000000100,12.4232,0000000000000100,4.103608,0000000000000100,4.1032,0000000000000100,35.5496,35.5472,3.3113,0000000000000100,5.97746,-9999999,-9999999,0.0915,97.7384,0000000000000100,-9999999,-9999999,4.31,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.76953927680798,6.34835690486318,15.2239041518197,<0.04,0.923,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,248,0000000000000100,248,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
14,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,4,0000000000000100,Jun 01 2017 21:05:03,133.282,0000000000000100,132.219,39.92996,-70.89,12.4273,0000000000000100,12.4255,0000000000000100,4.103845,0000000000000100,4.103519,0000000000000100,35.5495,35.5481,3.3133,0000000000000100,5.97715,-9999999,-9999999,0.0916,97.7362,0000000000000100,-9999999,-9999999,4.155,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
15,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,5,0000000000000100,Jun 01 2017 21:24:34,29.522,0000000000000100,29.294,39.92996,-70.89,13.2262,0000000000000100,13.2255,0000000000000100,4.036749,0000000000000100,4.03715,0000000000000100,34.2135,34.2179,4.9946,0000000000000100,5.92886,-9999999,-9999999,0.4439,89.4961,0000000000000100,-9999999,-9999999,6.153,0000000000000100,0000000000000100,09/01.,09/01.,-9999999,0000000000000100,0000000000000100,0.0845436408977556,<0.03,0.522697281498979,<0.04,1.323,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,249,0000000000000100,249,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl. Max
16,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,5,0000000000000100,Jun 01 2017 21:24:34,29.522,0000000000000100,29.294,39.92996,-70.89,13.2262,0000000000000100,13.2255,0000000000000100,4.036749,0000000000000100,4.03715,0000000000000100,34.2135,34.2179,4.9946,0000000000000100,5.92886,-9999999,-9999999,0.4439,89.4961,0000000000000100,-9999999,-9999999,6.153,0000000000000100,0000000000000100,09/01.,09/01.,-9999999,0000000000000100,0000000000000100,0.0297824189526184,0.118054551254785,<0.04,<0.04,1.072,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,249,0000000000000100,249,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl. Max
17,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,6,0000000000000100,Jun 01 2017 21:24:43,29.891,0000000000000100,29.66,39.92996,-70.89,13.2229,0000000000000100,13.2238,0000000000000100,4.034434,0000000000000100,4.034635,0000000000000100,34.1944,34.1955,5.0058,0000000000000100,5.92996,-9999999,-9999999,0.4479,89.4062,0000000000000100,-9999999,-9999999,6.173,0000000000000100,0000000000000100,09/02.,09/02.,-9999999,0000000000000100,0000000000001000,0.0595648379052369,0.0850843612647101,<0.04,<0.04,1.18,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl. Dupe
18,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,6,0000000000000100,Jun 01 2017 21:24:43,29.891,0000000000000100,29.66,39.92996,-70.89,13.2229,0000000000000100,13.2238,0000000000000100,4.034434,0000000000000100,4.034635,0000000000000100,34.1944,34.1955,5.0058,0000000000000100,5.92996,-9999999,-9999999,0.4479,89.4062,0000000000000100,-9999999,-9999999,6.173,0000000000000100,0000000000000100,09/02.,09/02.,-9999999,0000000000000100,0000000000001000,0.018253740648379,<0.03,<0.04,<0.04,1.772,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl. Dupe
19,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,7,0000000000000100,Jun 01 2017 21:27:02,6.86,0000000000000100,6.807,39.92996,-70.89001,14.6555,0000000000000100,14.6574,0000000000000100,4.147715,0000000000000100,4.147665,0000000000000100,33.9862,33.9841,5.0643,0000000000000100,5.76765,-9999999,-9999999,0.5631,86.8693,0000000000000100,-9999999,-9999999,6.227,0000000000000100,0000000000000100,09/03.,09/03.,-9999999,0000000000000100,0000000000000100,0.0778185785536159,0.161660286402949,<0.04,<0.04,1.163,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,251,0000000000000100,251,0000000000000010,-9999999,-9999999.0,-9999999.0,250,250,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
20,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,7,0000000000000100,Jun 01 2017 21:27:02,6.86,0000000000000100,6.807,39.92996,-70.89001,14.6555,0000000000000100,14.6574,0000000000000100,4.147715,0000000000000100,4.147665,0000000000000100,33.9862,33.9841,5.0643,0000000000000100,5.76765,-9999999,-9999999,0.5631,86.8693,0000000000000100,-9999999,-9999999,6.227,0000000000000100,0000000000000100,09/03.,09/03.,-9999999,0000000000000100,0000000000000100,0.0096072319201995,0.161660286402949,<0.04,<0.04,1.947,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,251,0000000000000100,251,0000000000000010,-9999999,-9999999.0,-9999999.0,250,250,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
21,AR18-A,9,OSPM,39 55.80 N,070 53.40 W,2017-06-01T20:41:30Z,9,0000000000000100,469,D:\Data\ar18a009.hex,0000000000000100,8,0000000000000100,Jun 01 2017 21:27:11,7.124,0000000000000100,7.07,39.92996,-70.89001,14.6647,0000000000000100,14.6679,0000000000000100,4.148739,0000000000000100,4.148835,0000000000000100,33.9874,33.9855,5.0666,0000000000000100,5.76654,-9999999,-9999999,0.5611,86.9131,0000000000000100,-9999999,-9999999,6.19,0000000000000100,0000000000000100,09/04.,09/04.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,252,252,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate PH
22,AR18-A,10,-9999999,40 17.07 N,070 57.67 W,2017-06-02T03:34:15Z,10,0000000000000100,-9999999,D:\Data\ar18a010.hex,0000000000000010,1,0000000000000100,Jun 02 2017 03:39:42,109.266,0000000000000100,108.398,40.28456,-70.96121,10.0499,0000000000000100,9.9742,0000000000000100,3.766837,0000000000000100,3.757081,0000000000000100,34.471,34.4437,4.1991,0000000000000100,6.32939,-9999999,-9999999,0.3255,92.1856,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
23,AR18-A,11,-9999999,40 17.07 N,070 52.01 W,2017-06-02T04:43:29Z,11,0000000000000100,-9999999,D:\Data\ar18a011.hex,0000000000000010,1,0000000000000100,Jun 02 2017 04:48:31,111.962,0000000000000100,111.071,40.2848,-70.86678,10.8991,0000000000000100,10.9015,0000000000000100,3.883732,0000000000000100,3.883725,0000000000000100,34.8424,34.84,4.0449,0000000000000100,6.20008,-9999999,-9999999,0.3455,91.7258,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
24,AR18-A,12,-9999999,40 17.05 N,070 47.01 W,2017-06-02T05:37:38Z,12,0000000000000100,-9999999,D:\Data\ar18a012.hex,0000000000000010,1,0000000000000100,Jun 02 2017 05:42:53,112.461,0000000000000100,111.566,40.28458,-70.78344,8.7915,0000000000000100,8.7914,0000000000000100,3.601531,0000000000000100,3.601338,0000000000000100,33.9622,33.9603,4.4444,0000000000000100,6.52794,-9999999,-9999999,0.2096,94.8941,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
25,AR18-A,13,-9999999,40 17.03 N,070 42.06 W,2017-06-02T06:31:31Z,13,0000000000000100,-9999999,D:\Data\ar18a013.hex,0000000000000010,1,0000000000000100,Jun 02 2017 06:37:04,110.282,0000000000000100,109.405,40.28406,-70.70096,9.6723,0000000000000100,9.6702,0000000000000100,3.71226,0000000000000100,3.712119,0000000000000100,34.2716,34.2721,4.3263,0000000000000100,6.38976,-9999999,-9999999,0.3369,91.923,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
26,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,1,0000000000000100,Jun 06 2017 04:20:54,151.194,0000000000000100,149.98,40.04134,-70.61607,12.2333,0000000000000100,12.2342,0000000000000100,4.077209,0000000000000100,4.077071,0000000000000100,35.467,35.4648,3.6147,0000000000000100,6.0044,-9999999,-9999999,0.1352,96.6761,0000000000000100,-9999999,-9999999,4.51,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.4695,0000000000000100,0000000000000100,S1,00000000000000S1,S1,00000000000000S1,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
27,AR18-B,1,Shelf Glider #339,40 02.48 N,070 36.97 W,2017-06-06T04:13:51Z,1,0000000000000100,155,D:\Data\ar18b001.hex,0000000000000100,2,0000000000000100,Jun 06 2017 04:24:28,100.24,0000000000000100,99.448,40.04136,-70.61614,12.5452,0000000000000100,12.544,0000000000000100,4.098384,0000000000000100,4.097936,0000000000000100,35.3997,35.3965,4.1002,0000000000000100,5.96818,-9999999,-9999999,0.1021,97.4804,0000000000000100,-9999999,-9999999,5.118,0000000000000100,0000000000000100,01/01.,01/01.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.403,0000000000000100,0000000000000100,S2,00000000000000S2,S2,00000000000000S2,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
